Address,Latitude,Longitude,Easting,Northing
AL5 4TD,51.822047,-0.353633,513568,214995
WD3 1HG,51.640059,-0.465138,506309,194588
CM23 2NQ,51.870439,0.153656,548369,221288
EN7 5FB,51.696505,-0.05448,534557,201542
WD25 0SS,51.699567,-0.385924,511644,201324
AL1 5AR,51.738834,-0.311037,516718,205808
AL4 9NX,51.770764,-0.307831,516857,209364
SG14 2DG,51.798945,-0.102923,530913,212846
EN11 8JY,51.755021,-0.019163,536821,208115
SG13 8AJ,51.792296,-0.071721,533084,212163
AL7 2AF,51.802173,-0.179064,525654,213071
AL5 4QP,51.822668,-0.345964,514095,215076
AL8 6YR,51.790358,-0.219619,522890,211688
SG1 3BE,51.915179,-0.208637,523306,225588
AL3 6DR,51.77319,-0.343715,514375,209577
HP23 5JD,51.798163,-0.654538,492879,211913
EN8 0JU,51.711835,-0.026334,536456,203299
AL1 4PR,51.755463,-0.316212,516318,207649
WD18 7JF,51.65503,-0.414324,509789,196328
WD18 0AE,51.651578,-0.395855,511075,195972
WD24 4PT,51.667249,-0.390486,511408,197723
WD18 6NS,51.647258,-0.417442,509592,195459
WD6 1HL,51.654287,-0.268181,519900,196475
PO30 5QU,50.696791,-1.315202,448462,88795
PO30 5QT,50.694544,-1.310888,448769,88548
PO31 8HB,50.762762,-1.306101,449036,96137
PO31 8HB,50.762762,-1.306101,449036,96137
PO38 1PR,50.600594,-1.193102,457202,78185
PO32 6EA,50.754132,-1.28427,450585,95192
PO30 2DX,50.711576,-1.282553,450752,90461
PO33 3LN,50.723739,-1.174457,458369,91893
PO36 9JH,50.657194,-1.167206,458964,84499
LN9 6DA,53.202685,-0.109557,526368,368958
LN4 4PN,53.10619,-0.180944,521873,358101
LN11 7PN,53.446772,0.135914,541950,396569
PE21 6JY,52.974772,-0.020252,533033,343769
PE21 9PF,52.988527,-0.010534,533643,345317
PE10 9DT,52.773644,-0.369786,510072,320807
PE10 9JE,52.762333,-0.373632,509841,319543
LN4 1LH,53.195832,-0.467988,502445,367623
LN7 6QJ,53.49657,-0.320252,511527,401298
LN7 6QZ,53.497554,-0.310368,512180,401423
NG34 7DD,53.002645,-0.410903,506735,346217
NG33 4NT,52.810142,-0.515425,500164,324654
LN3 4JP,53.245986,-0.456905,503065,373218
LN11 0HG,53.373432,-0.002907,532960,388144
LN8 3RF,53.383465,-0.325549,511471,388708
PE6 8NF,52.673965,-0.298702,515129,309831
DN21 1PB,53.408815,-0.755693,482813,390943
LN4 4PN,53.10619,-0.180944,521873,358101
PE22 9LD,53.029564,0.098595,540834,350090
PE21 9HB,52.98742,-0.025573,532637,345166
LN13 9BL,53.258414,0.183054,545721,375713
NG31 9AU,52.913184,-0.634329,491932,335957
NG34 7RS,52.996743,-0.411254,506726,345560
PE23 5EW,53.17664,0.092584,539953,366437
LN11 9LL,53.363517,-0.01317,532308,387022
NG31 6RP,52.915939,-0.641693,491431,336254
LN1 3SP,53.247628,-0.538619,497609,373286
LN2 4PN,53.239516,-0.521618,498762,372407
LN1 3BP,53.233602,-0.539187,497603,371725
PE20 1JS,52.923957,-0.05951,530550,338045
LN11 9AW,53.366182,0.004299,533462,387351
LN6 9AG,53.186471,-0.596957,493850,366405
PE12 9LF,52.793466,0.128638,543627,323890
LN5 8PW,53.208213,-0.546414,497178,368891
LN6 0EP,53.212736,-0.573232,495377,369358
NG31 8ED,52.923812,-0.640748,491478,337131
LN6 7DT,53.20242,-0.569113,495675,368216
LN13 9HY,53.257663,0.168023,544721,375599
LN9 5AD,53.209096,-0.122708,525471,369648
DN21 2ST,53.411197,-0.777498,481359,391183
NG34 7PS,52.999506,-0.414163,506524,345863
LN6 7SX,53.211309,-0.563725,496015,369212
PE11 2EJ,52.785742,-0.137484,525707,322533
LN6 9AF,53.186208,-0.591428,494220,366383
LN5 0PA,53.071387,-0.56028,496558,353652
PE25 2QH,53.151511,0.330716,555957,364134
PE25 2QS,53.149065,0.333934,556181,363869
PE11 2XH,52.783563,-0.153399,524640,322263
PE11 2PJ,52.783141,-0.142488,525377,322235
PE9 1HE,52.660158,-0.48161,502795,308019
PE11 4TF,52.905025,-0.198944,521230,335695
PE12 7PU,52.809237,0.01636,536008,325426
NG31 7JR,52.897782,-0.657796,490386,334214
NG31 7PX,52.907719,-0.662054,490079,335314
LN2 3JB,53.301317,-0.481323,501305,379338
PE22 8AA,53.092214,0.005089,534369,356879
NR13 3ER,52.642195,1.541285,639681,310827
NR23 1RB,52.949366,0.8516,591677,342915
IP20 9DD,52.400167,1.294807,624240,283125
NR17 2AJ,52.520801,1.022438,605154,295729
NR11 6AN,52.796139,1.257764,619730,327039
NR12 8QN,52.717483,1.412664,630585,318778
NR30 5LS,52.652575,1.728965,652314,312622
NR4 7LP,52.627928,1.247862,619907,308305
NR4 6PP,52.612357,1.275047,621825,306657
NR31 6TA,52.562216,1.722897,652423,302555
NR31 6TA,52.562216,1.722897,652423,302555
NR27 0EX,52.92402,1.30348,622157,341399
NR20 3AX,52.679466,0.957615,600033,313190
IP22 4DH,52.379944,1.115074,612113,280334
PE38 9LL,52.604383,0.388647,561854,303412
NR21 9QT,52.840688,0.844337,591668,330810
NR21 9QT,52.840688,0.844337,591668,330810
NR29 4QD,52.711328,1.639373,645926,318844
NR14 7QP,52.580848,1.338278,626267,303350
NR30 4LS,52.61994,1.736444,653008,309020
NR6 5SB,52.660431,1.256367,620319,311945
NR9 3DB,52.599126,1.182144,615602,304904
NR9 3DB,52.599126,1.182144,615602,304904
NR1 2PL,52.613842,1.288633,622737,306864
NR14 6JU,52.532554,1.4795,636091,298433
IP26 4PE,52.524085,0.558527,573673,294877
NR3 1PL,52.632048,1.292408,622900,308900
PE30 2QB,52.756782,0.413593,562975,320417
PE30 2QB,52.756782,0.413593,562975,320417
PE30 4QG,52.75227,0.417019,563223,319923
PE32 2NS,52.722714,0.793004,588721,317555
NR15 2XR,52.48707,1.228156,619275,292583
NR31 8AP,52.583564,1.70904,651362,304880
PE14 7HA,52.695528,0.188173,547972,313118
PE37 7DZ,52.639139,0.688827,582034,307993
NR28 9HZ,52.815854,1.394602,628849,329658
NR19 2EU,52.688197,0.944649,599117,314125
NR1 3PB,52.622864,1.296669,623235,307892
NR17 1RL,52.484445,1.043027,606721,291745
NR7 9DL,52.646036,1.32769,625215,310565
NR31 7JJ,52.570748,1.708415,651393,303453
NR5 0PX,52.649397,1.215517,617612,310594
NR10 4JT,52.757873,1.106682,609731,322333
PE34 4LZ,52.759932,0.297091,555103,320510
PE34 4LZ,52.759932,0.297091,555103,320510
NR3 4BX,52.646965,1.298025,623204,310576
NR26 8ND,52.936266,1.198164,615019,342440
PE36 5HY,52.936282,0.497017,567910,340572
PE30 4AW,52.759416,0.432948,564271,320754
NR7 8NE,52.651644,1.322408,624829,311172
NR12 9DG,52.771861,1.517523,637369,325165
NR8 6HP,52.687286,1.18857,615603,314726
IP24 1LH,52.427529,0.756732,587527,284635
NR7 0XS,52.636134,1.355735,627163,309552
NR4 6FF,52.598957,1.279275,622179,305180
IP25 6BA,52.567052,0.82411,591500,300327
NR18 9SZ,52.544905,1.057359,607409,298509
NR18 0QT,52.576444,1.117672,611346,302191
NN4 8BU,52.215598,-0.903678,474999,258053
NN15 6BJ,52.385643,-0.727381,486711,277163
NN18 8LA,52.467439,-0.712363,487571,286279
NN7 3QG,52.213071,-1.00615,468002,257671
NN4 6TP,52.198754,-0.874536,477019,256210
OX17 2QR,52.076393,-1.270606,450086,242254
NN17 5EB,52.508569,-0.642292,492245,290941
NN17 1TD,52.489137,-0.690654,489002,288719
NN11 0QE,52.263051,-1.164117,457145,263094
NN11 4LJ,52.25702,-1.150371,458091,262434
NN5 6XA,52.246943,-0.955637,471399,261487
MK19 6HN,52.052104,-0.880295,476877,239893
NN10 8LF,52.303604,-0.587557,496405,268215
NN6 8QE,52.356807,-1.031489,466057,273635
NN9 5TY,52.329319,-0.618759,494223,271034
NN16 9NS,52.411818,-0.711131,487765,280094
NN15 7AA,52.397334,-0.71029,487851,278484
NN2 7HR,52.27136,-0.887516,476008,264272
NN18 9NS,52.478086,-0.733388,486122,287438
NN15 6SW,52.381357,-0.693022,489058,276728
NN17 2JH,52.501897,-0.721287,486897,290101
NN13 6FB,52.029698,-1.150268,458394,237150
NN2 6JW,52.254298,-0.891532,475763,262370
NN9 6PA,52.344085,-0.529631,500263,272796
NN14 6BB,52.424246,-0.810949,480953,281360
NN3 7SD,52.288852,-0.856025,478126,266251
NN3 8NH,52.258054,-0.830782,479903,262853
NN1 5RT,52.239217,-0.867553,477426,260718
NN3 6DG,52.26577,-0.874482,476907,263664
NN11 0QF,52.264553,-1.164206,457137,263261
PE8 4BS,52.477335,-0.464308,504398,287709
NN10 6AG,52.298067,-0.601254,495483,267581
NN12 8TL,52.074963,-1.022293,467106,242295
NN8 4RP,52.308537,-0.695944,489005,268625
NN15 6HE,52.387142,-0.716347,487459,277343
NN12 6DJ,52.131664,-0.994945,468893,248627
NN3 6HT,52.270126,-0.861753,477768,264162
NN8 3JH,52.302072,-0.713074,487850,267885
NN3 3EZ,52.258227,-0.847465,478764,262854
NN29 7PH,52.256827,-0.662636,491382,262915
NN8 2DQ,52.29661,-0.688933,489507,267307
NE63 8DH,55.177789,-1.579415,426884,587135
NE25 0BP,55.069307,-1.524977,430433,575085
NE24 2SY,55.118014,-1.52095,430653,580507
NE22 7DS,55.138025,-1.56366,427915,582716
TD15 2JF,55.756387,-2.003464,399881,651447
NE24 4JP,55.123679,-1.547728,428941,581126
NE24 4JP,55.123679,-1.547728,428941,581126
NE23 6BN,55.076558,-1.591565,426176,575865
NE66 1DH,55.415303,-1.713499,418236,613524
NE47 6LR,54.975489,-2.253667,383861,564571
NE65 0NG,55.328765,-1.591373,426024,603932
NE61 1DN,55.174812,-1.693072,419647,586766
NE63 9FZ,55.177017,-1.544581,429103,587063
NE20 9EY,55.044216,-1.742208,416571,572220
NE42 5LJ,54.955353,-1.851129,409632,562311
NE46 3JB,54.970152,-2.117812,392556,563954
NE22 6ED,55.132694,-1.605077,425278,582107
OX16 9HY,52.048645,-1.345223,445000,239119
OX29 4AP,51.782185,-1.381035,442796,209461
OX26 2NS,51.900735,-1.1609,457830,222798
OX16 9DG,52.047971,-1.338861,445437,239048
OX18 4PL,51.803588,-1.641663,424805,211721
OX18 1BU,51.765207,-1.600596,427660,207467
OX3 7QH,51.752946,-1.222168,453790,206314
OX2 7EE,51.774985,-1.261459,451053,208737
RG4 9LN,51.513453,-0.991212,470100,179874
OX7 5DY,51.937168,-1.543362,431490,226616
OX26 4RS,51.908047,-1.144992,458915,223624
OX11 7AJ,51.607231,-1.253916,451764,190085
OX14 3DZ,51.655989,-1.257742,451444,195505
SN7 7LB,51.647244,-1.590418,428436,194351
OX14 1NP,51.681705,-1.284051,449596,198347
RG9 1PS,51.525967,-0.923114,474805,181333
OX5 2NT,51.816238,-1.279151,449787,213313
OX28 4AX,51.781186,-1.487404,435459,209293
OX25 5HD,51.928767,-1.251201,451585,225848
OX49 5RB,51.648238,-1.009182,468650,194847
OX14 1JB,51.676678,-1.288353,449304,197785
OX12 9BY,51.586555,-1.429436,439627,187676
RG8 0RA,51.532973,-1.068272,464725,181974
OX14 1RF,51.67694,-1.300468,448466,197806
OX9 2AQ,51.7467,-0.991791,469702,205814
OX20 1LP,51.848828,-1.341418,445462,216897
OX2 9JE,51.742779,-1.302755,448238,205127
OX16 0UD,52.072045,-1.367831,443427,241708
OX4 6JZ,51.722418,-1.216365,454227,202923
OX4 2AU,51.743292,-1.221189,453869,205241
OX11 8AZ,51.601453,-1.241824,452608,189451
OX4 3DR,51.737611,-1.226877,453483,204605
OX16 9HY,52.048645,-1.345223,445000,239119
OX10 8HH,51.605531,-1.12732,460533,189993
OX15 4LJ,52.027884,-1.367987,443459,236796
OX33 1QH,51.754364,-1.136842,459678,206538
OX28 1DX,51.792425,-1.471052,436578,210551
BA7 7JJ,51.096623,-2.510991,364314,133159
TA1 3HQ,51.006192,-3.092288,323460,123546
BA5 2NR,51.212412,-2.654062,354410,146115
TA6 4QY,51.132207,-2.981352,331430,137450
TA5 2NB,51.149184,-3.079462,324593,139434
BA21 4NH,50.956679,-2.623512,356303,117657
TA1 5AU,51.016965,-3.11796,321677,124771
TA6 3JA,51.139566,-3.006409,329688,138292
TA21 8SW,50.975937,-3.23698,313252,120342
TA21 8SW,50.975937,-3.23698,313252,120342
BA16 0AD,51.130371,-2.732446,348844,137043
BA11 2HQ,51.243039,-2.31188,378326,149364
TA6 7HW,51.123024,-3.022481,328538,136468
TA2 8PD,51.035007,-3.062772,325577,126720
TA20 1JL,50.876017,-2.965485,332167,108946
TA10 9SS,51.037869,-2.817746,342761,126819
TA9 3EE,51.22736,-2.984965,331319,148035
BA9 9BX,51.055722,-2.424419,370350,128572
BS27 3AQ,51.274482,-2.779263,345738,153103
TA4 2NE,51.038613,-3.311478,308146,127402
BA21 3JD,50.945282,-2.656924,353945,116410
TA6 6AW,51.120436,-3.00575,329705,136164
BA6 9BY,51.152432,-2.714509,350123,139484
BA10 0DF,51.105356,-2.463167,367669,134108
TA14 6UG,50.953935,-2.727818,348974,117419
BA12 7QF,51.21949,-2.247788,382791,146728
TA2 7QP,51.037734,-3.100403,322943,127062
TA18 7NT,50.888394,-2.785255,344862,110172
TA24 6AY,51.196421,-3.462626,297898,145150
BA21 3EP,50.950197,-2.651214,354351,116953
BA4 5PF,51.189094,-2.541748,362236,143458
IP16 4BG,52.203206,1.585502,645095,262169
NR33 8DG,52.442196,1.692887,651073,289107
NR32 4PZ,52.497151,1.731614,653388,295352
NR35 1RW,52.445383,1.44324,634095,288623
IP32 6RF,52.256642,0.70217,584528,265492
CB9 9JE,52.085543,0.427924,566450,245802
IP6 0EG,52.106429,1.115769,613469,249924
IP4 5HD,52.054567,1.194119,619087,244391
IP14 6BL,52.223796,1.171126,616688,263138
CO7 6RJ,51.978069,1.025115,607857,235389
NR33 0UQ,52.468262,1.728401,653336,292129
IP12 4JX,52.10055,1.304107,626393,249841
IP11 9EF,51.969282,1.334247,629127,235341
IP7 5HU,52.042168,0.962442,603263,242339
IP23 7BL,52.323786,1.139614,614054,274162
IP9 2QX,51.988934,1.158559,616967,236987
IP27 0NJ,52.440275,0.602682,577004,285664
IP3 9PZ,52.03723,1.19297,619093,242460
IP31 2HS,52.302109,0.840454,593766,270909
IP5 2PB,52.066909,1.243684,622423,245914
IP33 3BH,52.250939,0.704182,584689,264863
IP28 7HT,52.343167,0.524354,572058,274676
CB8 0EB,52.248901,0.395301,563615,263894
CB8 0EB,52.248901,0.395301,563615,263894
IP4 3DL,52.071927,1.180749,618086,246281
NR32 4AH,52.489775,1.748671,654588,294592
IP1 6SG,52.085198,1.138334,615116,247630
CO10 1NW,52.047297,0.733667,587555,242294
NR33 7DS,52.45069,1.723735,653120,290159
IP4 3NJ,52.062739,1.198861,619372,245314
IP32 6RH,52.258229,0.701988,584509,265668
CB9 0LD,52.089384,0.447402,567770,246274
IP17 1DZ,52.21372,1.482927,638032,262996
NR34 9PG,52.45042,1.558268,641882,289562
IP2 8PL,52.0431,1.149019,616051,242981
IP2 8PL,52.0431,1.149019,616051,242981
CO10 8PJ,52.079717,0.589982,577575,245538
IP14 1QR,52.191369,0.979601,603758,258977
IP14 4BQ,52.198536,1.028701,607080,259913
IP21 5JN,52.314422,1.27079,623038,273517
IP2 9LR,52.045442,1.129653,614712,243184
CO10 0JU,52.024515,0.749625,588745,239802
IP13 9HE,52.227648,1.329918,627511,264053
IP31 3PB,52.253167,0.807461,591728,265379
IP1 5JN,52.074736,1.120143,613920,246413
GU9 9HF,51.234717,-0.775057,485617,149105
GU12 6QH,51.239407,-0.728318,488871,149682
RH4 1LY,51.238739,-0.329588,516706,150165
SM7 1AG,51.314959,-0.215483,524465,158828
GU21 5RF,51.336076,-0.524523,502881,160698
TW16 6LT,51.410643,-0.42587,509575,169133
KT19 9BH,51.345333,-0.264359,520979,162124
GU7 3BW,51.202155,-0.593462,498364,145711
GU1 1JY,51.255685,-0.578358,499304,151684
GU15 4AE,51.349724,-0.721691,489120,161958
CR3 5YX,51.293206,-0.084629,533647,156639
KT19 9JW,51.362959,-0.275357,520167,164066
KT10 8AP,51.376857,-0.369856,513554,165461
GU9 9BN,51.23199,-0.783494,485033,148792
KT15 3HW,51.342842,-0.506358,504131,161476
GU1 1XX,51.253854,-0.547906,501433,151522
GU6 7AN,51.143549,-0.486738,505954,139342
KT17 1NB,51.343372,-0.255833,521578,161920
GU24 9PT,51.343575,-0.646555,494365,161368
GU2 4LU,51.234171,-0.585467,498854,149282
KT13 8UZ,51.364665,-0.465197,506947,163962
KT10 0AQ,51.378607,-0.331916,516190,165715
KT24 5JR,51.273731,-0.395285,512035,153954
KT15 1TE,51.369335,-0.503701,504256,164426
GU2 8DU,51.244368,-0.607147,497319,150387
GU2 8DU,51.244368,-0.607147,497319,150387
GU15 2PQ,51.322674,-0.749897,487207,158916
TW18 3HJ,51.427788,-0.521657,502875,170901
TW18 1PF,51.426483,-0.48771,505238,170804
RH6 9AE,51.173247,-0.155554,529037,143173
RH8 0AB,51.260145,-0.001612,539535,153117
RH4 3DG,51.227049,-0.341669,515892,148846
RH2 7NT,51.224501,-0.193248,526262,148807
GU8 5BZ,51.162701,-0.648808,494578,141251
KT18 7NQ,51.327952,-0.277905,520081,160169
RH2 0TD,51.261234,-0.17339,527547,152926
KT12 5PY,51.371742,-0.402651,511284,164842
KT22 7JP,51.302194,-0.315981,517494,157243
RH1 2LQ,51.25013,-0.17469,527487,151689
GU22 9AL,51.308074,-0.549725,501187,157549
TW16 6JE,51.412339,-0.413646,510421,169340
GU1 2TN,51.246734,-0.537255,502192,150745
KT16 9LU,51.381782,-0.518656,503187,165789
TW16 6LF,51.414759,-0.421012,509903,169598
TW17 9EE,51.394648,-0.442245,508474,167330
KT22 7NZ,51.305799,-0.334787,516174,157614
TW15 3DU,51.439291,-0.471273,506351,172252
GU16 8PY,51.320773,-0.723687,489037,158736
CR6 9YB,51.317416,-0.068854,534676,159360
RH1 4AD,51.242357,-0.161244,528447,150848
GU9 8UG,51.20203,-0.816131,482808,145423
GU21 8TL,51.312956,-0.601369,497577,158022
GU21 4TJ,51.328223,-0.57072,499680,159761
GU27 1QB,51.092869,-0.748563,487735,133362
B49 6QQ,52.220386,-1.855946,409938,258029
B49 5ED,52.218187,-1.874718,408656,257782
CV7 9AH,52.461768,-1.509315,433436,284982
CV22 5ET,52.357737,-1.228585,452633,273577
CV21 1EH,52.386916,-1.276448,449341,276789
CV34 6XR,52.269903,-1.601062,427320,263602
CV22 7JT,52.364586,-1.297637,447923,274291
CV31 1QH,52.275227,-1.517312,433031,264229
B46 3EX,52.484967,-1.705942,420066,287490
CV11 6AA,52.526129,-1.458145,436859,292166
CV11 4QP,52.506856,-1.458455,436854,290022
CV22 6EA,52.362858,-1.27057,449768,274117
CV22 6EA,52.362858,-1.27057,449768,274117
CV10 0NA,52.540481,-1.51932,432698,293733
B95 6AF,52.28639,-1.778768,415188,265384
CV10 0BJ,52.532992,-1.456778,436946,292930
CV8 2DA,52.346084,-1.559905,430077,272092
CV35 0JX,52.156343,-1.503382,434072,251012
CV37 6HB,52.189539,-1.709005,419990,254628
B78 2LF,52.566321,-1.683224,421569,296546
CV21 3AG,52.371276,-1.255141,450809,275064
CV10 7SD,52.497719,-1.479794,435413,288995
CV34 6PJ,52.279927,-1.565383,429748,264731
CV12 9EA,52.479657,-1.459363,436815,286996
CV32 6RD,52.315545,-1.534184,431851,268706
CV10 7PD,52.514899,-1.502667,433847,290895
B78 1QT,52.610547,-1.620511,425794,301486
CV9 1LZ,52.573599,-1.534909,431617,297410
CV9 1LZ,52.573599,-1.534909,431617,297410
CV22 7RE,52.352722,-1.28768,448614,272978
B49 6PX,52.218319,-1.864208,409374,257798
CV10 7EX,52.517204,-1.48058,435344,291162
CV36 4DY,52.065465,-1.633402,425228,240851
CV47 0JW,52.256294,-1.394472,441430,262186
CV37 9HA,52.190136,-1.725677,418850,254690
CV37 9DH,52.193584,-1.720126,419228,255075
B80 7QX,52.269932,-1.900012,406920,263535
CV32 6NB,52.295764,-1.552134,430641,266498
PO20 9EH,50.736217,-0.790599,485441,93653
BN16 4HH,50.821529,-0.483768,506898,103538
PO19 3LT,50.838796,-0.798091,484727,105051
PO10 8PJ,50.85106,-0.914392,476518,106288
BN12 5AF,50.816073,-0.433635,510442,103005
PO20 1QH,50.823678,-0.750888,488079,103425
PO19 8AE,50.830827,-0.776328,486274,104190
PO19 8EB,50.829394,-0.776039,486297,104031
BN11 2JX,50.819411,-0.356591,515861,103494
BN6 8LP,50.921921,-0.137793,530985,115258
BN13 1JX,50.827664,-0.409648,512104,104330
PO22 8EL,50.793174,-0.656241,494807,100150
RH13 5NW,51.060138,-0.303715,518970,130346
RH10 9TP,51.139147,-0.161974,528683,139370
RH10 1SX,51.12535,-0.166394,528412,137828
RH11 8JE,51.106217,-0.208435,525522,135628
RH11 0DB,51.117869,-0.210027,525379,136921
RH19 1QY,51.13652,-0.034715,537593,139308
BN17 6FE,50.81484,-0.535343,503280,102721
GU29 9DT,50.989492,-0.738735,488620,121878
RH13 5HR,51.063787,-0.307321,518708,130746
RH15 9EA,50.952076,-0.1333,531216,118619
RH16 2AQ,51.006353,-0.092278,533941,124728
RH10 7XW,51.105516,-0.158137,529045,135637
PO20 3UE,50.840603,-0.664083,494159,105414
PO21 5LH,50.792237,-0.694051,492144,99998
RH19 3TY,51.12436,0.002983,540267,138027
BN14 8BG,50.822195,-0.367198,515107,103787
RH15 8GA,50.966824,-0.156422,529551,120218
PO22 0EN,50.833629,-0.644955,495520,104663
RH11 8PG,51.110892,-0.203068,525885,136157
BN43 6YT,50.835828,-0.247554,523498,105496
BN15 9QZ,50.834726,-0.331228,517609,105237
BN44 3RX,50.893353,-0.329362,517593,111759
RH12 1SR,51.064736,-0.351073,515640,130782
RH10 5AD,51.099162,-0.190669,526785,134874
RH17 5DP,51.00414,-0.133405,531062,124408
RH14 9RY,51.016758,-0.454271,508521,125290
PO20 3UE,50.840603,-0.664083,494159,105414
BN14 7AR,50.823302,-0.380846,514143,103889
